1183,12829
1184,18495
1185,22903
1186,19116
1187,12960
1189,11091
1190,22829
1191,59077
1192,59013
1193,59075
1203,11076
1204,16572
1205,12566
1206,12565
1207,22476
1208,16312
1209,18235
1210,12852
1211,12442
1229,21126
1233,51030
1241,15231
1242,11123
1245,15203
1250,22473
1251,22475
1253,12489
1254,12458
1255,12456
1256,25631
1258,22308
1259,22472
1260,22480
1261,16311
1262,12495
1263,17624
1264,14709
1266,17038
1267,16588
1270,58014
1273,12911
1274,19055
1275,22909
1276,19052
1280,22387
1281,22388
1283,12893
1284,13064
1285,13162
1298,15631
1299,24888
1303,14806
1373,57129
1394,13026
1395,12198
1396,19712
1397,12183
1398,59320
1408,51196
1433,12639
1434,12640
1483,19408
1484,22407
1485,14235
1486,14265
1487,22408
1488,14213
1491,21108
1492,14219
1493,14203
1496,12166
1497,12168
1500,16230
1501,19570
1503,14260
1504,18612
1505,18312
1506,13134
1509,19058
1515,22111
1517,11025
1518,59076
1520,18236
1521,58219
1522,22815
1527,22940
1528,12856
1530,8282
1532,12851
1533,12441
1534,22843
1536,12849
1542,58114
1543,22619
1544,17481
1604,19225
1605,14501
1607,12048
1620,22812
1621,22824
1651,14223
1652,14224
1654,13106
1657,11107
1658,11108
1661,12941
1662,19204
1663,12972
1665,59272
1666,17203
1667,19260
1669,59207
1674,59230
1962,18438
2093,56504
2110,17208
2118,12823
2126,16307
2127,16305
2128,12666
2129,16382
2132,22622
2134,13246
2135,13245
2140,12969
2615,12984
2616,12241
2617,22452
2618,15904
2620,19308
2621,19718
2622,15012
2623,12232
2624,22688
2625,12046
2626,22451
2728,11006
2729,11022
2730,12177
2731,12175
2732,12178
2733,12176
2734,16215
2735,16216
2736,19307
2737,12760
2738,12759
2739,18237
2740,15004
2741,15003
2742,58222
2743,16616
2744,16615
2745,12164
2746,12682
2747,12604
2748,16176
2749,12668
2750,16116
2751,12686
2752,12163
2753,22640
2754,12692
2755,12680
2756,12610
2757,22681
2758,16102
2759,22624
2760,11074
2761,11027
2762,12624
2763,12658
2764,12602
2765,12434
2766,12674
2767,12673
2768,12981
2769,12982
2770,11059
2771,18238
2773,15206
2774,15205
2776,58220
2777,58221
2778,28242
2779,51754
2782,12824
2784,17643
2785,17644
2788,18403
2790,58012
2835,14151
2837,22443
2842,12210
2845,12469
2858,12033
2865,17204
2866,17221
2867,17206
2868,12339
2869,12340
2870,12776
2871,12775
2872,16613
2873,11013
2874,12679
2875,12681
2876,16617
2879,25014
2881,12841
2882,12842
2892,15112
2893,15053
2894,11060
2897,18182
2984,12111
2985,12362
3110,11041
3164,51034
3273,22107
3520,2090
3526,12959
3527,22629
3529,12722
3530,19063
3531,12351
3532,11033
3533,11065
3534,12344
3535,12343
3538,14035
3539,57515
3540,12182
3541,12181
3549,15236
3550,17006
3553,15234
3554,11066
3555,11034
3556,17008
3562,15933
3563,15903
3564,15942
3565,12526
3566,15930
3567,12235
3568,15928
3570,15905
3571,12424
3572,12423
3573,12435
3588,14631
3589,14266
3590,15006
3591,14318
3592,12055
3593,22660
3594,14120
3595,12688
3596,15002
3598,12490
3626,11007
3627,11008
3628,12123
3629,12124
3630,12215
3631,12457
3632,12455
3633,12985
3636,12216
3637,14626
3638,22471
3639,12265
3640,22482
3641,19264
3643,19580
3644,14812
3645,22401
3646,12687
3647,19019
3648,19020
3649,22659
3650,29020
3651,12017
3652,12018
3658,19263
3660,17057
3661,17058
3670,12848
3672,13417
3674,22889
3676,22873
3677,13319
3705,13352
3706,14036
3707,12821
3708,12822
3712,59393
3721,51118
3723,13351
3727,12832
3731,13331
3732,13303
3741,51116
3772,15929
3774,11045
3775,11046
3781,50105
3783,52588
3784,52540
3822,14001
3823,54078
3827,14206
3828,14731
3840,14011
3844,14659
3867,13120
3877,14521
3890,18184
3892,19064
3895,13010
3896,13009
3923,12131
3967,18620
3970,18241
3971,18207
3975,18215
3976,12549
3977,18211
3978,18213
3979,18205
3980,18201
3981,18426
3987,58529
3988,12357
3989,12220
3990,12269
3991,12246
3992,12266
3993,12213
3994,22202
3995,22201
3996,22214
4000,15636
4002,17302
4003,56904
4005,18646
4006,18645
4016,16606
4017,16605
4018,16187
4019,16306
4020,12677
4021,12684
4022,22608
4025,22816
4028,16188
4035,12224
4036,12646
4038,12283
4039,16359
4041,22149
4058,12703
4059,12704
4060,13484
4061,13413
4062,13483
4063,13414
4064,51028
4065,51027
4072,14205
4075,22104
4083,14732
4098,12922
4099,12921
4157,19024
4168,14625
4169,19023
4187,12616
4191,18239
4194,13017
4195,13018
4196,16506
4197,16336
4198,14216
4199,14215
4200,13186
4201,13330
4202,13329
4203,12669
4204,12670
4205,13185
4206,13308
4207,13307
4208,12937
4209,12938
4210,14044
4211,14043
4212,15715
4213,15716
4214,16532
4215,12203
4218,22410
4219,13024
4220,1710
4226,15619
4227,12389
4244,13510
4245,14214
4258,11111
4295,15632
4296,12510
4297,12517
4299,15606
4300,15646
4301,15648
4304,15613
4309,15617
4310,15640
4311,12514
4313,12508
4314,12516
4316,12993
4317,16505
4318,18502
4319,12860
4320,12859
4323,19410
4324,15057
4325,13508
4326,14611
4333,15005
4336,15104
4337,12532
4338,15050
4339,15052
4340,15018
4341,11082
4342,12541
4349,15045
4350,15029
4351,11038
4352,12589
4354,15022
4357,15023
4358,12591
4359,15015
4373,19309
4380,22118
4381,57306
4386,12705
4388,12779
4389,12780
4390,12450
4391,12449
4392,11055
4393,11056
4394,12728
4395,12727
4396,17201
4397,17202
4398,12903
4399,12904
4400,16535
4401,16536
4402,12419
4403,12420
4404,15232
4416,12405
4417,12409
4418,12406
4419,12410
4420,12555
4421,12556
4422,19409
4423,12592
4424,15046
4425,15017
4426,12590
4427,23154
4428,13154
4429,13153
4430,12737
4431,12738
4444,12615
4445,83131
4446,53520
4448,12901
4449,12902
4450,19033
4451,19034
4452,12917
4453,12918
4456,12660
4457,12659
4458,16128
4464,12509
4465,12515
4466,12507
4467,15647
4468,15635
4469,15629
4470,15645
4471,15630
4477,11124
4478,11126
4479,12197
4480,11102
4481,11112
4492,12153
4493,22613
4494,59811
4495,59812
4496,16592
4497,16591
4498,22939
4499,19577
4500,22908
4502,12475
4503,19578
4504,22917
4505,14523
4506,17415
4507,17416
4508,13164
4509,13163
4510,12811
4511,13113
4512,13114
4520,59394
4521,12062
4522,12154
4524,12364
4527,14610
4528,14609
4532,14553
4533,14554
4534,14096
4535,14095
4536,52456
4537,52455
4538,12332
4539,12331
4540,16317
4541,16318
4543,18447
4544,18448
4545,18508
4549,12443
4554,22614
4578,56909
4579,12221
4580,12261
4581,22832
4582,12833
4583,12664
4584,12809
4585,12840
4587,12869
4597,16578
4603,54601
4604,22916
4608,54834
4616,14012
4626,12812
4627,18626
4628,22846
4629,18624
4633,18637
4634,12835
4636,12778
4638,56501
4641,12701
4642,12702
4643,12158
4644,12157
4645,19610
4646,12053
4647,22918
4648,12912
4649,24887
4651,12370
4652,12172
4656,15033
4657,12063
4658,12834
4723,58013
4724,13063
4725,13025
4785,58011
4786,12262
4787,12870
4788,15235
4789,12847
4790,12311
4791,12274
4792,13023
4800,13071
4801,12371
4802,12307
4804,13016
4817,15711
4818,18005
4828,12353
4829,12839
4853,53049
4854,13011
4859,12810
4860,12321
4865,22817
4866,12323
4867,12249
4868,22309
4869,12906
4871,12867
4898,12827
4899,12222
4900,12837
4901,12887
4902,12895
4903,12881
4905,18627
4906,22891
4907,13043
4908,22803
4921,22894
4927,22831
4928,13053
4948,12663
4952,12245
4953,12863
4955,17020
4956,12720
4957,57130
4962,11303
4991,57563
4992,17014
4993,17005
4997,12603
4998,17031
4999,57550
5006,22941
5007,19325
5008,14317
5009,11125
5010,22944
5011,19312
5012,59307
5013,14319
5014,19324
5016,12923
5017,19321
5018,19313
5023,21125
5024,12227
5025,19314
5026,19310
5027,22105
5028,22106
5029,15603
5030,15719
5031,15720
5032,13401
5033,13236
5034,13235
5035,13402
5036,12482
5037,12481
5038,19412
5039,14212
5040,14211
5041,13466
5042,13465
5043,15604
5044,12411
5045,12412
5046,14315
5047,14316
5048,12384
5049,12383
5050,12726
5051,12725
5052,19323
5053,15713
5054,15714
5055,12466
5056,12416
5057,22609
5058,22610
5061,12127
5062,12128
5063,13226
5064,13225
5065,22187
5066,22188
5072,12872
5073,12871
5078,58112
5083,12239
5084,12967
5085,19573
5086,12975
5087,12973
5088,54805
5089,12979
5094,18103
5095,12380
5096,18104
5097,12379
5100,12477
5101,12414
5102,12207
5103,15654
5104,12588
5105,14034
5106,14033
5107,12425
5108,12426
5109,13151
5112,12076
5113,12075
5114,12081
5115,12082
5116,12078
5117,12077
5118,12080
5119,12071
5120,12067
5121,12068
5122,12051
5123,12052
5124,12083
5125,12084
5126,13419
5129,19107
5130,19108
5131,12805
5132,12806
5145,13420
5146,12069
5147,12070
5148,12079
5149,12024
5150,12023
5151,12072
5152,19224
5153,19226
5154,14502
5155,12470
5156,18216
5157,12550
5158,22942
5159,14714
5163,13160
5164,12160
5165,12188
5166,1709
5167,11652
5168,12061
5169,15118
5170,12192
5172,22181
5173,1656
5174,51701
5175,11464
5176,11466
5177,11449
5178,12194
5179,18212
5188,15941
5189,12874
5190,12818
5191,12873
5192,12817
5193,11078
5194,11077
5197,12825
5198,12826
5201,11103
5208,11109
5243,13072
5256,12101
5257,12102
5266,16508
5267,22484
5268,52574
5269,52575
5270,54806
5271,12404
5273,12240
5274,12956
5275,22934
5276,12980
5277,19711
5278,59805
5279,12970
5280,19717
5281,2089
5282,12986
5283,18214
5285,54833
5286,12974
5287,22478
5288,19715
5289,12968
5291,12976
5292,11204
5293,19574
5294,12940
5295,59802
5296,19713
5298,12992
5299,9721
5307,22932
5308,22479
5309,14660
5310,12372
5311,14809
5314,14703
5331,53140
5337,15605
5341,19056
5346,54704
5347,22481
5348,22483
5350,12308
5351,22477
5352,14810
5355,14889
5380,14682
5388,52559
5390,18420
5392,13136
5395,18606
5396,15284
5399,14257
5400,17616
5401,17604
5402,12786
5403,17651
5404,16354
5405,12226
5406,12225
5407,57626
5408,57625
5409,14724
5410,14723
5411,18478
5412,12312
5413,12006
5414,12011
5415,12012
5416,12005
5417,52453
5418,15667
5419,11071
5420,11072
5421,15959
5422,15960
5423,13150
5424,13149
5425,16517
5426,12665
5427,16381
5428,16526
5429,12634
5430,12633
5433,16175
5435,22512
5436,22511
5440,12627
5441,12628
5442,12933
5443,12934
5444,16523
5446,14258
5447,16021
5448,16022
5449,19709
5450,13027
5451,13028
5452,12949
5455,16516
5461,17639
5463,22119
5464,22117
5467,17606
5470,17615
5475,17652
5476,16353
5481,17603
5482,16570
5483,57305
5484,19259
5485,12201
5486,22114
5493,12625
5494,12626
5495,12218
5499,12039
5500,14119
5501,12208
5502,12209
5503,15044
5506,52587
5538,22603
5539,22604
5556,11018
5561,15707
5563,15712
5569,28182
5570,14520
5571,14519
5634,14887
5636,52457
5637,22456
5638,14503
5685,19414
5686,12319
5687,13167
5688,13137
5689,13131
5690,13161
5692,15233
5693,12525
5694,15049
5695,15051
5696,12363
5697,53139
5698,13135
5699,13117
5701,12325
5702,13165
5703,19262
5704,16315
5705,12777
5706,12257
5707,12360
5708,12518
5711,11049
5712,13152
5713,19413
5714,13159
5715,12322
5716,12301
5717,12305
5718,12302
5719,12306
5722,11019
5723,11020
5729,17211
5730,17212
5731,12648
5732,12647
5733,10111
5734,10112
5735,11304
5736,11404
5737,18006
5738,22648
5743,12060
5748,13238
5749,13240
5750,22981
5751,19803
5752,19805
5753,12676
5754,12675
5755,11030
5756,11029
5777,8281
5778,22647
5779,18517
5780,58502
5781,17406
5782,17405
5783,18615
5784,18616
5785,24512
5791,22116
5794,12762
5797,18108
5842,12650
5853,12369
5858,21107
5861,22447
5862,19665
5863,11016
5864,11015
5988,15621
5989,13248
5990,15668
5991,15620
5992,19710
5993,55601
5994,12520
5995,15644
5996,15662
5997,12552
6006,12608
6007,12607
6008,53181
6009,12865
6010,12866
6011,12161
6012,12162
6013,22108
6033,12467
6034,12468
6036,14704
6037,13118
6041,53172
6043,53178
6046,14005
6047,14006
6048,12861
6049,14114
6050,12179
6053,19022
6054,15204
6055,12593
6056,15011
6058,15054
6059,12584
6060,12594
6061,12536
6064,12180
6065,12531
6066,11110
6067,19716
6070,15043
6072,12108
6073,16094
6074,15008
6075,11408
6076,12104
6077,12535
6078,12004
6079,12003
6080,19402
6083,14210
6085,14220
6086,14204
6089,12231
6101,12429
6111,22684
6112,12540
6150,14615
6156,12354
6161,55602
6185,15652
6186,15651
6187,15115
6188,15116
6189,22927
6190,22928
6191,11044
6192,17317
6193,11014
6250,11201
6251,11053
6252,12879
6253,11075
6254,12165
6255,12167
6256,11073
6257,17222
6258,12223
6259,22103
6260,12202
6261,11081
6262,12542
6263,17318
6264,12171
6266,11017
6267,22113
6268,22115
6269,12519
6270,12117
6271,11011
6272,11205
6273,22109
6274,12141
6275,12145
6276,22865
6277,13202
6278,18029
6279,12143
6280,18520
6281,22848
6282,16093
6283,12229
6284,12230
6285,12107
6286,12122
6287,12121
6290,10215
6291,22636
6292,10216
6293,56640
6294,16054
6295,11043
6296,22623
6297,56701
6305,12401
6306,12402
6307,12397
6308,12398
6309,12189
6310,12190
6311,17411
6312,17412
6313,11094
6314,11093
6315,15484
6316,15483
6317,11040
6318,11039
6319,12945
6320,16232
6321,13108
6322,13109
6323,13107
6324,13110
6326,16629
6327,16630
6328,14662
6332,12919
6333,12920
6334,12461
6335,12462
6336,10104
6337,10103
6338,12537
6339,12617
6340,16347
6341,16857
6342,16855
6343,12133
6344,12685
6345,12601
6346,16565
6347,12118
6348,16180
6349,16179
6350,22907
6354,56641
6360,22635
6363,17605
6366,22851
6367,17688
6368,17687
6369,12977
6370,12978
6371,14853
6372,14863
6373,14865
6374,14854
6375,14864
6376,14866
6377,19419
6413,22626
6414,12270
6415,22206
6417,12612
6439,17313
6442,22611
6444,16003
6460,22860
6461,22826
6474,22808
6516,17311
6517,22802
6518,12620
6519,12619
6521,15025
6524,12492
6525,15027
6526,15028
6527,16603
6528,16604
6551,14890
6599,29019
6603,22205
6629,12964
6630,12963
6631,15001
6632,12212
6634,11062
6637,19054
6638,15228
6659,12908
6663,11047
6664,13022
6665,13021
6666,13155
6667,13156
6681,53050
6693,13429
6697,13418
6699,13012
6704,14003
6706,13415
6708,13425
6720,51402
6722,12618
6735,12491
6736,16864
6749,12390
6750,16127
6751,16129
7116,56101
7140,17402
7141,57229
7146,56136
7148,17025
7149,12228
7150,17032
7151,12134
7152,16332
7153,16340
7154,11042
7155,12187
7156,11028
7157,21028
7158,12952
7159,12951
7163,14042
7164,24042
7165,14041
7173,15103
7174,15111
7175,15117
7176,15007
7177,12538
7178,12581
7179,15120
7180,11061
7181,15227
7213,16229
7218,17301
7219,22818
7223,16217
7225,16235
7226,16231
7227,16205
7228,22682
7229,56264
7233,15614
7241,15669
7242,15670
7243,16339
7244,16351
7245,18309
7246,18310
7247,16335
7248,12689
7249,17235
7250,12667
7251,12289
7252,12113
7253,12855
7254,12136
7255,12816
7256,12815
7257,11401
7258,11402
7259,17256
7260,12734
7261,12733
7262,18234
7263,18233
7264,14512
7265,14511
7266,12656
7268,12655
7269,16687
7270,16688
7284,12690
7287,16352
7301,22806
7302,22914
7303,12350
7304,12047
7305,12045
7306,12034
7307,12236
7308,12436
7309,12273
7310,12259
7311,12275
7312,22209
7320,12324
7321,12250
7322,12056
7323,12058
7324,12191
7325,14681
7329,12430
7330,14004
7331,12582
7332,22412
7333,12524
7335,22404
7342,12878
7343,12440
7344,12454
7345,14323
7346,12001
7350,12459
7351,19576
7353,12421
7354,17620
7355,17623
7356,57516
7357,57564
7358,11012
7362,17614
7363,16593
7364,12485
7365,12767
7366,22457
7367,12768
7368,12876
7369,12875
7370,12632
7371,12631
7400,16346
7401,16345
7403,18240
7405,22112
7406,12290
7408,12924
7409,11203
7410,11403
7411,12772
7461,15618
7462,22411
7470,12672
7471,12671
7473,12721
7474,12147
7475,12643
7476,12645
7477,22633
7478,12415
7479,22653
7483,52541
7487,22310
7488,12042
7490,22612
7492,12523
7494,15723
7495,19602
7502,12326
7529,12506
7530,12505
7544,17255
7545,17213
7546,17231
7548,17404
7549,57264
7551,16004
7553,17214
7554,17232
7564,25910
7565,13281
7566,18206
7567,18202
7579,11206
7581,51422
7582,51433
7583,12248
7584,12285
7585,12263
7586,12284
7587,12611
7588,12909
7594,12065
7595,12059
7596,22182
7599,12148
7601,17305
7602,22110
7608,12286
7609,12438
7610,22634
7611,22656
7612,22654
7618,59548
7620,16337
7621,16338
7622,22905
7623,19575
7624,59547
7625,18402
7626,19252
7631,56138
7632,12819
7633,12820
7634,12850
7635,11037
7636,12103
7638,12377
7639,12378
7640,14208
7641,14207
7642,12763
7643,12764
7644,15721
7645,15722
7646,13348
7647,13347
7648,22651
7649,22652
7650,12606
7651,12605
7652,12747
7653,12748
7655,17407
7656,12109
7657,12110
7658,59385
7659,12637
7660,12638
7662,12942
7663,16650
7664,16649
7666,22926
7667,12926
7668,12925
7669,14623
7670,14624
7671,18622
7672,18621
7673,22352
7674,22643
7680,17610
7683,12184
7692,19270
7693,12905
7694,12950
7696,19269
7699,19202
7705,12897
7706,16861
7707,12868
7708,22403
7714,12694
7715,12693
7716,59386
7725,12711
7726,12712
7727,22936
7766,19422
7768,3512
7771,22844
7773,13332
7774,22644
7775,16360
7776,12359
7787,18625
7790,12366
7794,13237
7795,13239
7802,13416
7803,17609
7805,23348
7807,12742
7962,15280
7963,15279
7964,11097
7965,11098
7966,12303
7967,12381
7968,12304
7969,12382
7970,19261
7971,12501
7972,12502
7973,12662
7974,12661
7977,12142
7978,12150
7979,22351
7980,12126
7981,12125
7982,18464
7983,18463
7984,12496
7985,11105
7986,11106
7987,12417
7988,12418
7992,22810
7993,22814
8013,14307
8023,12828
8026,22605
8057,11005
8058,16858
8059,16862
8060,16573
8061,16856
8062,16115
8064,56700
8065,11405
8066,22881
8067,11090
8068,11092
8071,11026
8072,12297
8073,12264
8074,22150
8075,12730
8076,12114
8077,15030
8078,11101
8079,22845
8080,17013
8081,22943
8082,19311
8083,12170
8084,12939
8085,1655
8087,11407
8104,51401
8105,12135
8106,12729
8107,17613
8108,51421
8109,12149
8110,12026
8115,11088
8116,12138
8117,12137
8119,15047
8120,12843
8121,18405
8122,18421
8124,14710
8125,22859
8127,22890
8129,18425
8130,22884
8131,15639
8132,12994
8134,12838
8135,12888
8136,12896
8137,12882
8138,18419
8139,18416
8141,15643
8142,22866
8143,12146
8144,18401
8147,18304
8148,3102
8149,22836
8150,18407
8152,22827
8154,17479
8155,22910
8156,22883
8157,12802
8158,22606
8159,12801
8160,15048
8161,12533
8162,12534
8171,6542
8205,18568
8222,13146
8223,13145
8228,12433
8229,12431
8230,22691
8231,12437
8232,13234
8233,13233
8234,16614
8235,17018
8236,22937
8238,12463
8239,11003
8240,11004
8241,22454
8242,22453
8243,16349
8244,16350
8245,12567
8246,12568
8249,22162
8250,22161
8251,16557
8252,16558
8258,16734
8259,16101
8260,16618
8261,12347
8262,12348
8263,14708
8264,14707
8265,13320
8266,18610
8267,16589
8268,16590
8269,15013
8270,15014
8271,12465
8272,12511
8273,12521
8274,12512
8275,12522
8276,12718
8277,12717
8278,50103
8293,22487
8321,52571
8322,52570
8323,12427
8324,51753
8325,11704
8326,11703
8327,51702
8328,22938
8329,12186
8330,12185
8334,18302
8386,13242
8387,13247
8388,18623
8389,12352
8390,19322
8391,23225
8392,13201
8393,13282
8394,12310
8395,12309
8396,12464
8397,22464
8398,19579
8402,17017
8417,14711
8418,22621
8422,15119
8423,16733
8425,16780
8426,14259
8427,15056
8429,25036
8430,15034
8437,50104
8440,18603
8441,18611
8443,13304
8444,18619
8445,18632
8446,12877
8447,18631
8448,18628
8449,22892
8450,12365
8451,18605
8452,15661
8455,18609
8456,12439
8457,12453
8458,15927
8472,14324
8480,18107
8498,13188
8499,12374
8515,17622
8516,12883
8517,12884
8519,13044
8521,12393
8529,17230
8530,17229
8531,19166
8532,19168
8533,19165
8534,19167
8535,12715
8536,14017
8537,14007
8538,14015
8539,14018
8540,14008
8541,14016
8542,11024
8543,11023
8544,12132
8545,11067
8546,11068
8547,21068
8554,12152
8555,12151
8558,12217
8559,12651
8560,12629
8561,12649
8562,12394
8563,12808
8564,12807
8565,14164
8566,14163
8567,12296
8568,12295
8569,12337
8570,12338
8571,18010
8572,12557
8573,12558
8574,16058
8575,16057
8576,12346
8577,12345
8578,15160
8579,15159
8580,12474
8581,12473
8582,14649
8583,14650
8584,12278
8585,12277
8586,12713
8587,12714
8590,15273
8591,15274
8599,22625
8601,56910
8602,56912
8603,16531
8604,16534
8610,16594
8629,18311
8630,22804
8633,18303
8634,18301
8637,17037
8639,17007
8640,12791
8641,12219
8642,22203
8645,12736
8646,12513
8647,12706
8649,19714
8657,17026
8659,12771
8660,19201
8662,12774
8663,22850
8664,17002
8666,12732
8667,17320
8670,12784
8679,12987
8772,13133
8783,13105
8853,13119
8861,12260
8929,53175
8976,3101
8977,12313
8991,13187
8992,12373
9023,58701
9025,12314
9026,12792
9027,17319
9030,12487
9031,12488
9032,17209
9033,12770
9034,12769
9035,12139
9036,12140
9044,14525
9045,14713
9046,22982
9047,12486
9049,14712
9053,11651
9055,23347
9060,14674
9061,14673
9062,11447
9063,11448
9064,22641
9065,14646
9066,14645
9069,12497
9070,12498
9071,11035
9072,11036
9073,12009
9074,12010
9075,12028
9076,12027
9077,12025
9078,12007
9079,12008
9080,12244
9081,12243
9082,12019
9083,12020
9084,12041
9088,12204
9089,15283
9090,23226
9109,17210
9113,16579
9114,22912
9115,22911
9116,22601
9117,51033
9118,12560
9119,12559
9120,52452
9121,52451
9122,22830
9123,15021
9125,18030
9126,22825
9129,22213
9130,22835
9131,12773
9132,22849
9135,22642
9136,19659
9137,22853
9139,12452
9140,12451
9141,19051
9142,12391
9143,12392
9144,22462
9145,22461
9152,12115
9153,12116
9154,14811
9157,16182
9158,16181
9159,17239
9160,17240
9161,12709
9162,12710
9163,11010
9164,11009
9167,54076
9177,19404
9180,14013
9184,12144
9190,13166
9191,15724
9192,52454
9193,52458
9194,11463
9195,11465
9196,19251
9209,17207
9210,22602
9211,17205
9212,22893
9213,22455
9214,16218
9215,18408
9216,17001
9217,18504
9229,22134
9231,19120
9232,13288
9233,13287
9235,54075
9286,18009
9288,22857
9294,22807
9298,22813
9302,22855
9305,22852
9321,18410
9322,18409
9358,12691
9362,13426
9363,19053
9390,12814
9391,12813
9394,13301
9395,13302
9396,19403
9397,14014
9404,22207
9405,22208
9407,56903
9410,12169
9412,22133
9413,12936
9414,12946
9415,59078
9416,59014
9417,22828
9418,13054
9419,12479
9420,12480
9421,22356
9422,22355
9433,19416
9434,12476
9435,12478
9436,11450
9437,14504
9438,19804
9439,22679
9440,22680
9443,12471
9444,12472
9445,12957
9446,12782
9447,12781
9448,12644
9449,12029
9450,12030
9451,12803
9452,12561
9453,12562
9455,50106
9458,12652
9459,12280
9460,12279
9486,16227
9487,16206
9488,12622
9489,12621
9490,12857
9491,12858
9492,18452
9493,18451
9494,17618
9495,17617
9496,19046
9497,19045
9498,18189
9499,13511
9504,58113
9507,18181
9508,18183
9513,58111
9514,18101
9520,18111
9521,12889
9522,13512
9664,16106
9683,23142
9690,22620
9691,22630
9693,16787
9705,13141
9706,13142
9722,12642
9727,12613
9728,12614
9729,13157
9730,13158
9732,16105
9733,12641
9734,17487
9735,17488
9736,11021
9737,22627
9738,16053
9739,22617
9740,22616
9741,16203
9742,17408
9801,16130
10001,22628
10021,12765
10022,22872
10023,22880
10024,17482
10025,22615
10026,22120
10027,57477
10033,12761
10034,16204
10038,17401
10042,17480
10043,16779
10044,22618
10045,12731
10046,22856
10047,57274
10060,12913
10061,12914
10062,16331
10063,16348
10064,12695
10065,12697
10066,12623
10067,12432
10121,17023
10122,17024
10123,16236
10124,12696
10125,12698
10129,22655
10133,13008
10134,13007
10135,12447
10136,12448
10137,56137
10140,56139
10143,56502
10144,17314
10147,11048
10151,57273
10152,6948
10156,19329
10157,12944
10159,19057
10160,11302
10161,11301
10162,12174
10163,12173
10164,12943
10166,12996
10167,22902
10169,19330
10170,12991
10171,9722
10172,19666
10173,19601
10176,19660
10177,22901
10178,12064
10179,12057
10180,22458
10181,22402
10185,19806
10187,14309
10188,14310
10202,14522
10204,14526
10214,14524
10227,14217
10228,14218
10229,12328
10230,12327
10238,18477
10239,15036
10240,15035
10241,18191
10242,18192
10243,13148
10244,13147
10245,12446
10246,12445
10247,19566
10248,19565
10251,12927
10252,12928
10253,12636
10254,12635
10255,12553
10256,12554
10258,13403
10259,13404
10260,16303
10261,16304
10264,24228
10265,14228
10266,24227
10267,14227
10385,17315
10386,16185
10387,16186
10388,16302
10389,16301
